ProcessID,Arrival_Time,Burst_Time,Priority,Start_Time,Completion_Time,Turnaround_Time,Waiting_Time
P5489,8060,25,7,164116,164141,156081,156056
P5495,8071,30,7,164141,164171,156100,156070
P5497,8076,24,7,164171,164195,156119,156095
P5498,8077,17,7,164195,164212,156135,156118
P5504,8085,13,7,164212,164225,156140,156127
P5521,8118,29,7,164225,164254,156136,156107
P5537,8141,47,7,164254,164301,156160,156113
P5545,8149,44,7,164301,164345,156196,156152
P5559,8181,40,7,164345,164385,156204,156164
P5561,8182,34,7,164385,164419,156237,156203
P5565,8190,10,7,164419,164429,156239,156229
P5576,8200,8,7,164429,164437,156237,156229
P5583,8216,2,7,164437,164439,156223,156221
P5586,8218,15,7,164439,164454,156236,156221
P5588,8220,14,7,164454,164468,156248,156234
P5591,8224,16,7,164468,164484,156260,156244
P5630,8277,13,7,164484,164497,156220,156207
P5652,8313,30,7,164497,164527,156214,156184
P5653,8314,39,7,164527,164566,156252,156213
P5657,8321,28,7,164566,164594,156273,156245
P5659,8323,4,7,164594,164598,156275,156271
P5663,8329,14,7,164598,164612,156283,156269
P5680,8352,11,7,164612,164623,156271,156260
P5683,8355,38,7,164623,164661,156306,156268
P5708,8391,42,7,164661,164703,156312,156270
P5715,8400,37,7,164703,164740,156340,156303
P5721,8408,29,7,164740,164769,156361,156332
P5728,8421,41,7,164769,164810,156389,156348
P5745,8447,2,7,164810,164812,156365,156363
P5754,8459,49,7,164812,164861,156402,156353
P5775,8497,8,7,164861,164869,156372,156364
P5777,8500,5,7,164869,164874,156374,156369
P5783,8503,34,7,164874,164908,156405,156371
P5811,8545,31,7,164908,164939,156394,156363
P5826,8564,39,7,164939,164978,156414,156375
P5859,8605,31,7,164978,165009,156404,156373
P5865,8613,29,7,165009,165038,156425,156396
P5871,8620,3,7,165038,165041,156421,156418
P5882,8643,7,7,165041,165048,156405,156398
P5883,8643,5,7,165048,165053,156410,156405
P5884,8644,13,7,165053,165066,156422,156409
P5894,8658,24,7,165066,165090,156432,156408
P5897,8663,10,7,165090,165100,156437,156427
P5904,8676,13,7,165100,165113,156437,156424
P5913,8693,26,7,165113,165139,156446,156420
P5922,8705,45,7,165139,165184,156479,156434
P5933,8721,50,7,165184,165234,156513,156463
P5941,8733,11,7,165234,165245,156512,156501
P5948,8744,8,7,165245,165253,156509,156501
P5977,8785,33,7,165253,165286,156501,156468
P5992,8810,25,7,165286,165311,156501,156476
P5994,8811,27,7,165311,165338,156527,156500
P6008,8829,8,7,165338,165346,156517,156509
P6013,8838,19,7,165346,165365,156527,156508
P6017,8842,25,7,165365,165390,156548,156523
P6047,8883,42,7,165390,165432,156549,156507
P6061,8904,38,7,165432,165470,156566,156528
P6074,8932,20,7,165470,165490,156558,156538
P6076,8935,21,7,165490,165511,156576,156555
P6078,8940,17,7,165511,165528,156588,156571
P6086,8955,28,7,165528,165556,156601,156573
P6097,8964,10,7,165556,165566,156602,156592
P6098,8965,42,7,165566,165608,156643,156601
P6100,8968,44,7,165608,165652,156684,156640
P6106,8974,47,7,165652,165699,156725,156678
P6107,8976,45,7,165699,165744,156768,156723
P6115,8987,50,7,165744,165794,156807,156757
P6117,8989,17,7,165794,165811,156822,156805
P6131,9012,6,7,165811,165817,156805,156799
P6136,9018,13,7,165817,165830,156812,156799
P6137,9019,41,7,165830,165871,156852,156811
P6139,9021,8,7,165871,165879,156858,156850
P6150,9038,36,7,165879,165915,156877,156841
P6157,9041,31,7,165915,165946,156905,156874
P6174,9067,12,7,165946,165958,156891,156879
P6178,9076,31,7,165958,165989,156913,156882
P6184,9088,31,7,165989,166020,156932,156901
P6191,9101,26,7,166020,166046,156945,156919
P6196,9104,6,7,166046,166052,156948,156942
P6210,9126,18,7,166052,166070,156944,156926
P6211,9127,7,7,166070,166077,156950,156943
P6218,9133,42,7,166077,166119,156986,156944
P6226,9147,27,7,166119,166146,156999,156972
P6233,9162,20,7,166146,166166,157004,156984
P6248,9185,3,7,166166,166169,156984,156981
P6265,9211,7,7,166169,166176,156965,156958
P6268,9216,14,7,166176,166190,156974,156960
P6275,9230,27,7,166190,166217,156987,156960
P6278,9233,40,7,166217,166257,157024,156984
P6296,9266,18,7,166257,166275,157009,156991
P6308,9283,36,7,166275,166311,157028,156992
P6327,9309,46,7,166311,166357,157048,157002
P6339,9326,45,7,166357,166402,157076,157031
P6346,9335,49,7,166402,166451,157116,157067
P6360,9359,29,7,166451,166480,157121,157092
P6377,9380,26,7,166480,166506,157126,157100
P6389,9391,4,7,166506,166510,157119,157115
P6437,9471,25,7,166510,166535,157064,157039
P6488,9554,16,7,166535,166551,156997,156981
P6490,9556,14,7,166551,166565,157009,156995
P6502,9577,29,7,166565,166594,157017,156988
P6538,9623,32,7,166594,166626,157003,156971
P6542,9630,43,7,166626,166669,157039,156996
P6566,9663,35,7,166669,166704,157041,157006
P6567,9664,42,7,166704,166746,157082,157040
P6613,9743,47,7,166746,166793,157050,157003
P6619,9748,31,7,166793,166824,157076,157045
P6622,9751,49,7,166824,166873,157122,157073
P6642,9787,30,7,166873,166903,157116,157086
P6652,9809,20,7,166903,166923,157114,157094
P6678,9841,34,7,166923,166957,157116,157082
P6682,9844,17,7,166957,166974,157130,157113
P6684,9846,3,7,166974,166977,157131,157128
P6690,9855,20,7,166977,166997,157142,157122
P6714,9899,46,7,166997,167043,157144,157098
P6716,9905,43,7,167043,167086,157181,157138
P6717,9905,22,7,167086,167108,157203,157181
P6741,9939,18,7,167108,167126,157187,157169
P6755,9958,42,7,167126,167168,157210,157168
P6773,9990,21,7,167168,167189,157199,157178
P6791,10025,50,7,167189,167239,157214,157164
P6807,10044,42,7,167239,167281,157237,157195
P6810,10046,15,7,167281,167296,157250,157235
P6819,10055,8,7,167296,167304,157249,157241
P6825,10066,39,7,167304,167343,157277,157238
P6835,10081,46,7,167343,167389,157308,157262
P6847,10102,29,7,167389,167418,157316,157287
P6872,10149,14,7,167418,167432,157283,157269
P6883,10160,46,7,167432,167478,157318,157272
P6890,10168,23,7,167478,167501,157333,157310
P6896,10178,14,7,167501,167515,157337,157323
P6912,10201,8,7,167515,167523,157322,157314
P6918,10210,28,7,167523,167551,157341,157313
P6924,10217,39,7,167551,167590,157373,157334
P6925,10219,25,7,167590,167615,157396,157371
P6974,10295,15,7,167615,167630,157335,157320
P6982,10308,2,7,167630,167632,157324,157322
P6985,10313,10,7,167632,167642,157329,157319
P7015,10352,41,7,167642,167683,157331,157290
P7023,10365,38,7,167683,167721,157356,157318
P7029,10375,45,7,167721,167766,157391,157346
P7034,10379,25,7,167766,167791,157412,157387
P7041,10388,39,7,167791,167830,157442,157403
P7056,10410,15,7,167830,167845,157435,157420
P7084,10453,32,7,167845,167877,157424,157392
P7085,10455,29,7,167877,167906,157451,157422
P7086,10457,29,7,167906,167935,157478,157449
P7093,10465,33,7,167935,167968,157503,157470
P7097,10469,38,7,167968,168006,157537,157499
P7100,10473,33,7,168006,168039,157566,157533
P7111,10490,19,7,168039,168058,157568,157549
P7126,10506,16,7,168058,168074,157568,157552
P7134,10517,24,7,168074,168098,157581,157557
P7141,10527,21,7,168098,168119,157592,157571
P7143,10530,48,7,168119,168167,157637,157589
P7145,10531,49,7,168167,168216,157685,157636
P7167,10568,29,7,168216,168245,157677,157648
P7168,10570,5,7,168245,168250,157680,157675
P7188,10597,30,7,168250,168280,157683,157653
P7233,10659,36,7,168280,168316,157657,157621
P7251,10684,49,7,168316,168365,157681,157632
P7256,10693,28,7,168365,168393,157700,157672
P7258,10694,4,7,168393,168397,157703,157699
P7260,10696,22,7,168397,168419,157723,157701
P7267,10703,4,7,168419,168423,157720,157716
P7281,10729,38,7,168423,168461,157732,157694
P7294,10753,20,7,168461,168481,157728,157708
P7309,10778,36,7,168481,168517,157739,157703
P7314,10789,40,7,168517,168557,157768,157728
P7321,10798,33,7,168557,168590,157792,157759
P7327,10811,18,7,168590,168608,157797,157779
P7343,10838,48,7,168608,168656,157818,157770
P7366,10878,29,7,168656,168685,157807,157778
P7371,10887,6,7,168685,168691,157804,157798
P7376,10892,12,7,168691,168703,157811,157799
P7383,10905,27,7,168703,168730,157825,157798
P7390,10912,2,7,168730,168732,157820,157818
P7392,10915,29,7,168732,168761,157846,157817
P7395,10920,37,7,168761,168798,157878,157841
P7403,10932,16,7,168798,168814,157882,157866
P7405,10933,40,7,168814,168854,157921,157881
P7416,10943,49,7,168854,168903,157960,157911
P7419,10949,17,7,168903,168920,157971,157954
P7425,10959,36,7,168920,168956,157997,157961
P7450,10995,17,7,168956,168973,157978,157961
P7460,11008,18,7,168973,168991,157983,157965
P7464,11013,9,7,168991,169000,157987,157978
P7470,11022,41,7,169000,169041,158019,157978
P7483,11047,8,7,169041,169049,158002,157994
P7501,11075,44,7,169049,169093,158018,157974
P7517,11101,46,7,169093,169139,158038,157992
P7518,11102,29,7,169139,169168,158066,158037
P7521,11106,14,7,169168,169182,158076,158062
P7537,11126,45,7,169182,169227,158101,158056
P7546,11141,26,7,169227,169253,158112,158086
P7554,11152,17,7,169253,169270,158118,158101
P7564,11165,42,7,169270,169312,158147,158105
P7573,11180,6,7,169312,169318,158138,158132
P7580,11192,49,7,169318,169367,158175,158126
P7615,11249,15,7,169367,169382,158133,158118
P7617,11252,25,7,169382,169407,158155,158130
P7627,11262,7,7,169407,169414,158152,158145
P7635,11274,41,7,169414,169455,158181,158140
P7647,11295,25,7,169455,169480,158185,158160
P7648,11297,30,7,169480,169510,158213,158183
P7657,11310,37,7,169510,169547,158237,158200
P7666,11322,2,7,169547,169549,158227,158225
P7708,11393,35,7,169549,169584,158191,158156
P7710,11397,14,7,169584,169598,158201,158187
P7724,11418,40,7,169598,169638,158220,158180
P7728,11420,13,7,169638,169651,158231,158218
P7729,11423,48,7,169651,169699,158276,158228
P7730,11424,41,7,169699,169740,158316,158275
P7732,11425,1,7,169740,169741,158316,158315
P7745,11448,20,7,169741,169761,158313,158293
P7746,11449,22,7,169761,169783,158334,158312
P7774,11482,19,7,169783,169802,158320,158301
P7780,11488,41,7,169802,169843,158355,158314
P7807,11522,34,7,169843,169877,158355,158321
P7818,11540,16,7,169877,169893,158353,158337
P7824,11549,2,7,169893,169895,158346,158344
P7826,11551,28,7,169895,169923,158372,158344
P7833,11559,1,7,169923,169924,158365,158364
P7836,11561,43,7,169924,169967,158406,158363
P7838,11566,3,7,169967,169970,158404,158401
P7841,11569,19,7,169970,169989,158420,158401
P7844,11573,15,7,169989,170004,158431,158416
P7847,11575,49,7,170004,170053,158478,158429
P7849,11577,40,7,170053,170093,158516,158476
P7856,11586,15,7,170093,170108,158522,158507
P7858,11590,8,7,170108,170116,158526,158518
P7870,11607,36,7,170116,170152,158545,158509
P7891,11640,6,7,170152,170158,158518,158512
P7897,11651,4,7,170158,170162,158511,158507
P7910,11674,8,7,170162,170170,158496,158488
P7934,11713,37,7,170170,170207,158494,158457
P7976,11777,13,7,170207,170220,158443,158430
P7978,11777,50,7,170220,170270,158493,158443
P7980,11779,9,7,170270,170279,158500,158491
P7983,11783,45,7,170279,170324,158541,158496
P7985,11783,43,7,170324,170367,158584,158541
P7986,11783,47,7,170367,170414,158631,158584
P7997,11798,4,7,170414,170418,158620,158616
P8002,11806,7,7,170418,170425,158619,158612
P8003,11809,13,7,170425,170438,158629,158616
P8008,11818,36,7,170438,170474,158656,158620
P8011,11824,40,7,170474,170514,158690,158650
P8019,11836,30,7,170514,170544,158708,158678
P8024,11845,50,7,170544,170594,158749,158699
P8031,11852,45,7,170594,170639,158787,158742
P8036,11862,28,7,170639,170667,158805,158777
P8038,11867,6,7,170667,170673,158806,158800
P8046,11879,49,7,170673,170722,158843,158794
P8051,11888,29,7,170722,170751,158863,158834
P8080,11929,45,7,170751,170796,158867,158822
P8085,11936,30,7,170796,170826,158890,158860
P8105,11975,36,7,170826,170862,158887,158851
P8108,11980,19,7,170862,170881,158901,158882
P8118,11997,12,7,170881,170893,158896,158884
P8129,12015,20,7,170893,170913,158898,158878
P8136,12024,4,7,170913,170917,158893,158889
P8149,12043,7,7,170917,170924,158881,158874
P8153,12048,12,7,170924,170936,158888,158876
P8164,12058,38,7,170936,170974,158916,158878
P8169,12064,36,7,170974,171010,158946,158910
P8194,12098,42,7,171010,171052,158954,158912
P8200,12103,31,7,171052,171083,158980,158949
P8209,12114,19,7,171083,171102,158988,158969
P8210,12117,12,7,171102,171114,158997,158985
P8212,12120,16,7,171114,171130,159010,158994
P8213,12122,32,7,171130,171162,159040,159008
P8217,12125,24,7,171162,171186,159061,159037
P8219,12128,30,7,171186,171216,159088,159058
P8235,12148,33,7,171216,171249,159101,159068
P8237,12152,16,7,171249,171265,159113,159097
P8238,12153,12,7,171265,171277,159124,159112
P8262,12190,37,7,171277,171314,159124,159087
P8277,12213,33,7,171314,171347,159134,159101
P8286,12230,42,7,171347,171389,159159,159117
P8294,12243,12,7,171389,171401,159158,159146
P8300,12248,32,7,171401,171433,159185,159153
P8304,12256,15,7,171433,171448,159192,159177
P8312,12273,49,7,171448,171497,159224,159175
P8313,12276,7,7,171497,171504,159228,159221
P8323,12293,40,7,171504,171544,159251,159211
P8342,12316,42,7,171544,171586,159270,159228
P8344,12318,33,7,171586,171619,159301,159268
P8356,12335,47,7,171619,171666,159331,159284
P8357,12335,32,7,171666,171698,159363,159331
P8364,12345,18,7,171698,171716,159371,159353
P8373,12358,43,7,171716,171759,159401,159358
P8375,12358,34,7,171759,171793,159435,159401
P8392,12390,50,7,171793,171843,159453,159403
P8394,12393,38,7,171843,171881,159488,159450
P8403,12406,34,7,171881,171915,159509,159475
P8411,12426,37,7,171915,171952,159526,159489
P8413,12426,47,7,171952,171999,159573,159526
P8422,12442,40,7,171999,172039,159597,159557
P8427,12453,34,7,172039,172073,159620,159586
P8431,12460,35,7,172073,172108,159648,159613
P8464,12501,47,7,172108,172155,159654,159607
P8475,12516,26,7,172155,172181,159665,159639
P8482,12524,23,7,172181,172204,159680,159657
P8502,12550,2,7,172204,172206,159656,159654
P8504,12554,13,7,172206,172219,159665,159652
P8517,12571,16,7,172219,172235,159664,159648
P8530,12593,28,7,172235,172263,159670,159642
P8540,12610,12,7,172263,172275,159665,159653
P8570,12670,15,7,172275,172290,159620,159605
P8580,12683,1,7,172290,172291,159608,159607
P8591,12703,22,7,172291,172313,159610,159588
P8592,12703,7,7,172313,172320,159617,159610
P8593,12704,17,7,172320,172337,159633,159616
P8601,12720,5,7,172337,172342,159622,159617
P8602,12721,21,7,172342,172363,159642,159621
P8603,12721,4,7,172363,172367,159646,159642
P8616,12746,50,7,172367,172417,159671,159621
P8636,12775,44,7,172417,172461,159686,159642
P8655,12810,35,7,172461,172496,159686,159651
P8661,12819,20,7,172496,172516,159697,159677
P8671,12835,28,7,172516,172544,159709,159681
P8681,12849,29,7,172544,172573,159724,159695
P8684,12853,31,7,172573,172604,159751,159720
P8688,12862,26,7,172604,172630,159768,159742
P8699,12877,3,7,172630,172633,159756,159753
P8710,12893,16,7,172633,172649,159756,159740
P8711,12896,35,7,172649,172684,159788,159753
P8723,12919,45,7,172684,172729,159810,159765
P8730,12931,1,7,172729,172730,159799,159798
P8734,12937,34,7,172730,172764,159827,159793
P8741,12948,2,7,172764,172766,159818,159816
P8747,12957,42,7,172766,172808,159851,159809
P8748,12959,33,7,172808,172841,159882,159849
P8749,12962,41,7,172841,172882,159920,159879
P8755,12969,45,7,172882,172927,159958,159913
P8758,12970,43,7,172927,172970,160000,159957
P8772,12989,14,7,172970,172984,159995,159981
P8777,12994,8,7,172984,172992,159998,159990
P8786,13010,35,7,172992,173027,160017,159982
P8788,13014,48,7,173027,173075,160061,160013
P8789,13015,48,7,173075,173123,160108,160060
P8795,13025,21,7,173123,173144,160119,160098
P8806,13045,50,7,173144,173194,160149,160099
P8817,13067,33,7,173194,173227,160160,160127
P8831,13085,35,7,173227,173262,160177,160142
P8835,13089,2,7,173262,173264,160175,160173
P8836,13092,2,7,173264,173266,160174,160172
P8839,13097,23,7,173266,173289,160192,160169
P8845,13104,47,7,173289,173336,160232,160185
P8846,13105,23,7,173336,173359,160254,160231
P8855,13122,40,7,173359,173399,160277,160237
P8858,13131,33,7,173399,173432,160301,160268
P8884,13173,44,7,173432,173476,160303,160259
P8893,13189,50,7,173476,173526,160337,160287
P8894,13190,48,7,173526,173574,160384,160336
P8909,13212,27,7,173574,173601,160389,160362
P8912,13214,4,7,173601,173605,160391,160387
P8922,13229,12,7,173605,173617,160388,160376
P8924,13232,5,7,173617,173622,160390,160385
P8938,13255,38,7,173622,173660,160405,160367
P8940,13256,23,7,173660,173683,160427,160404
P8945,13264,36,7,173683,173719,160455,160419
P8946,13266,21,7,173719,173740,160474,160453
P8947,13268,29,7,173740,173769,160501,160472
P8949,13270,19,7,173769,173788,160518,160499
P8950,13273,45,7,173788,173833,160560,160515
P8973,13301,31,7,173833,173864,160563,160532
P8994,13332,1,7,173864,173865,160533,160532
P9015,13364,18,7,173865,173883,160519,160501
P9027,13382,12,7,173883,173895,160513,160501
P9031,13386,30,7,173895,173925,160539,160509
P9055,13423,41,7,173925,173966,160543,160502
P9065,13438,8,7,173966,173974,160536,160528
P9068,13439,6,7,173974,173980,160541,160535
P9095,13475,49,7,173980,174029,160554,160505
P9115,13508,18,7,174029,174047,160539,160521
P9130,13530,6,7,174047,174053,160523,160517
P9140,13543,4,7,174053,174057,160514,160510
P9151,13563,43,7,174057,174100,160537,160494
P9154,13568,32,7,174100,174132,160564,160532
P9157,13571,50,7,174132,174182,160611,160561
P9172,13596,21,7,174182,174203,160607,160586
P9180,13615,8,7,174203,174211,160596,160588
P9186,13625,43,7,174211,174254,160629,160586
P9189,13629,45,7,174254,174299,160670,160625
P9193,13634,39,7,174299,174338,160704,160665
P9200,13644,2,7,174338,174340,160696,160694
P9202,13647,39,7,174340,174379,160732,160693
P9206,13653,18,7,174379,174397,160744,160726
P9208,13659,34,7,174397,174431,160772,160738
P9212,13665,14,7,174431,174445,160780,160766
P9213,13665,1,7,174445,174446,160781,160780
P9222,13683,47,7,174446,174493,160810,160763
P9272,13757,32,7,174493,174525,160768,160736
P9274,13762,33,7,174525,174558,160796,160763
P9277,13765,7,7,174558,174565,160800,160793
P9281,13771,38,7,174565,174603,160832,160794
P9285,13780,16,7,174603,174619,160839,160823
P9296,13801,13,7,174619,174632,160831,160818
P9297,13803,26,7,174632,174658,160855,160829
P9306,13818,39,7,174658,174697,160879,160840
P9329,13858,14,7,174697,174711,160853,160839
P9335,13864,39,7,174711,174750,160886,160847
P9355,13896,32,7,174750,174782,160886,160854
P9359,13901,26,7,174782,174808,160907,160881
P9361,13905,26,7,174808,174834,160929,160903
P9362,13906,36,7,174834,174870,160964,160928
P9393,13952,26,7,174870,174896,160944,160918
P9403,13973,7,7,174896,174903,160930,160923
P9405,13978,15,7,174903,174918,160940,160925
